s_no,budget_head,name_of_sub_scheme_,ftr_hq,shq,work_description,executive_agency,aa_es_reference,sd_amount_lakh,ts_date,tender_date,acceptance_date,award_date,time_allowed_days,pdc_agreement,pdc_revised,firm_name,physical_progress,expenditure_previous_fy,expenditure_current_fy,expenditure_total,expenditure_percent,remarks
104,SAP,SAP 23-24 Ph-I,Rajasthan,BKNR,Replacement of damage sewer line and maintenance water supply line of 127 Bn(Now 140 Bn) Satranaunder SHQ BSF Bikaner,Dept,3735-38 DTD 16.11.23,₹ 5.93,04.01.24,01.01.2024,05.07.2024,15.07.2024,,14.10.24,30.06.25,M/s Surya Builders SGNR,90 %,4.55,0,₹ 4.55,76.72 %,Work is in progress. work will be completed end of June’25.
105,SAP,SAP 23-24 Ph-I,Rajasthan,BKNR,Repair of 02 Nos sewerage suction machine of SHQ BSF Bikaner and 114 Bn BSF under SHQ BSF Bikaner,Dept,3937-38 DTD 11.12.23,₹ 2.72,18.12.23,09.02.2024,16.01.2024,15.07.24,,,,M/s Kapoor Constsr Co. Bikaner,100 %,2.72,0,₹ 2.72,99.85 %,Work completed
106,SAP,SAP 23-24 Ph-I,Rajasthan,BKNR,Installation of deep tube well with submersible motor for water source at 39 Bn BSF HQ Chonp under SHQ BSF Bikaner,Dept,Ftr HQ Raj O/No.3731-34 dated 16.11.2023,₹ 15.43,17.11.23,17.11.2023,12.01.2024,19.01.2024,,,,M/s KC Meena Ajmer,100 %,10.12,0,₹ 10.12,65.59 %,Work completed. 
107,SAP,SAP 23-24 Ph-I,Rajasthan,BKNR,Change of filter media of slow sand filter of 114 Bn BSF under SHQ BSF Bikaner,Dept,Ftr HQ Raj O/No.3727-30 dated 16.11.2023,₹ 8.66,17.11.23,01.01.2024,12.01.2024,25.01.2024,,,,M/s Kapoor Constsr Co. Bikaner,100 %,8.56,0,₹ 8.56,98.80 %,Work completed
108,SAP,SAP 23-24 Ph-I,Rajasthan,BKNR,Repair of Toilet block of shopping complex under SHQ BSF Bikaner,Dept,Ftr HQ Raj O/No.3724-26 dated 16.11.2023,₹ 7.15,17.11.23,10.01.2024,12.01.2024,25.01.2024,,,,M/s Ali & Co. BKNR,100 %,6.53,0,₹ 6.53,91.31 %,Work completed 
109,SAP,SAP 23-24 Ph-I,Rajasthan,JSMR(N),Repair & Maintenance of blocked pipe line by new GI pipe line of drinking water supply in bramsar Campus 92Bn BSF  under SHQ BSF JSMR(N),Dept,Ftr HQ Raj O/No.4403-07 dated  29.12.2023,₹ 10.00,02.01.24,01.02.2024,26.02.2024,01.03.2024,,,,M/s Ridhi Sidhi & Suppliers,100 %,10.15,0,₹ 10.15,101.50 %,Work completed. 
110,SAP,SAP 23-24 Ph-I,Rajasthan,JSMR(N),Repair and maintenance of existing supply line from IGNP to residential buildings (T-I;T-II & Type-III Qtrs) and SO's room of 166 Bn BSF under SHQ BSF JSMR(N),Dept,HQ SDG (WC) O/No.8269-70 dated  14.03.2024,₹ 18.59,20.03.24,01.02.2024,21.06.2024,08.07.2024,,,,M/s Jitendra Kumar Singh Jaisalmer,45 %,0,0,₹ 0.00,0.00 %,Works in pgoress
111,SAP,SAP 23-24 Ph-I,Rajasthan,JSMR(N),Restoration of water bodies near SO's mess at 92 Bn BSF under SHQ BSF JSMR(N),Dept,HQ SDG (WC) O/No.3759-61 dated  30.11.2023,₹ 4.81,14.11.23,06.12.23,01.02.2024,06.02.2024,,21.03.2024,,M/s Shri Garwaji Constr Co. Jaisalmer,100 %,,4.69,₹ 4.69,97.51 %,Work completed. 
112,SAP,SAP 23-24 Ph-I,Rajasthan,FTR RAJ,C/o Septic tank near Quarter Guard and store accomodation building at FTR HQ BSF Campus under Ftr HQ BSF Rajasthan,Dept,3614-16 dated 09.11.2023,₹ 4.10,14.11.23,24.11.23,01.12.2023,23.12.23,,31.03.2024,,M/s Mahaveer Constr. Jodhpur ,100 %,0,2.66,₹ 2.66,64.87 %,Work completed
113,SAP,SAP 23-24 Ph-I,Rajasthan,FTR RAJ,C/o Toilet block for Shopping complex at Ftr HQ Campus under Ftr HQ BSF Rajasthan,Dept,3608-10 dated 09.11.2023,₹ 3.95,14.11.23,15.11.23,14.12.2023,14.12.2023,,03.05.2024,,Shri RR Infra Jodhpur,100 %,2.21,1.66,₹ 3.87,97.92 %,Work completed
114,SAP,SAP 23-24 Ph-I,Rajasthan,FTR RAJ,Repair of existing Sewer line in family Qtrs area at FTR HQ Campus under FTR HQ BSF Rajasthan,Dept,3715-17 dated 16.11.2023,₹ 7.43,14.11.23,16.11.23,13.12.2023,13.12.2023,,02.05.2024,,M/s Kailash Chand Meena,100 %,6.74,0.14,₹ 6.88,92.56 %,Work completed
115,SAP,SAP 23-24 Ph-I,Rajasthan,FTR RAJ,Repair and maintenance of water supply line under Ftr HQ campus at Ftr HQ BSF Rajasthan; Jodhpur,Dept,3718-20 dated 16.11.2023,₹ 9.71,14.11.23,16.11.23,13.12.2023,13.12.2023,,02.04.2024,,M/s Kailash Chand Meena,100 %,8.48,0,₹ 8.48,87.35 %,Work completed
116,SAP,SAP 23-24 Ph-I,Rajasthan,FTR RAJ,Renovation of Toilet od SO's mess at Ftr HQ Campus under Ftr HQ BSF Rajasthan,Dept,3611-13 dated 09.11.2023,₹ 4.61,14.11.23,15.11.23,14.12.2023,07.12.2023,,30.03.2024,,Shri RR Infra Jodhpur,100 %,2.66,1.77,₹ 4.43,96.00 %,Work completed
117,SAP,SAP 23-24 Ph-I,Rajasthan,FTR RAJ,Rain Water Harvesting near SO's mess at Ftr HQ BSF Rajasthan,Dept,3716-19 dated 09.11.2023,₹ 4.66,14.11.23,15.11.23,07.12.2023,07.12.2023,,30.03.2024,,M/s Mahaveer Constr. Jodhpur ,100 %,2.97,1.39,₹ 4.36,93.50 %,Work completed
118,SAP,SAP 23-24 Ph-I,Gujarat,Ftr GUJ,  Construction of toilet block at PT ground; BSF Campus Gandhiangar; FTR HQ BSF Gujarat,Dept,FTR 476-80 DTD 20-02-2024,13.77,560-61 dtd 26-02-2024 dtd ,06.06.24,08.05.24,23.08.24,,23.02.25,,,100 %,₹ 8.13,₹ 5.57,₹ 13.70,0.00 %,Work completed  and final billsent to PAD
119,SAP,SAP 23-24 Ph-I,Gujarat,Ftr GUJ,Construction of dusbin / garbage clilection point at BSF campus FTR HQ BSF Gujarat,Dept,FTR 187-92 DTD 25-01-2024,3.24,196-972 dtd 29-01-24,2/2/24,2/20/24,12.03.24,,30.08.24,10.06.24,M/S Pradumna Builders ,100 %,₹ 3.73,₹ 0.00,₹ 3.73,0.00 %,Work completed 
120,SAP,SAP 23-24 Ph-I,Gujarat,Ftr GUJ,Cleaning of overhead tank; underground sump and filtration plant and repairing pipe line at BSF Campus Gandhinagar under FTR HQ BSF Gujarat,Dept,28.03.25,10.41,07.04.25,09.04.25,29.05.2025,10.06.2025,,,,,5 %,,,₹ 0.00,,Work in progress
121,SAP,SAP 23-24 Ph-I,Gujarat,Ftr GUJ,Improvement of 06 Nos Toilets attached with rooms of officers institute  FTR HQ BSF Gujarat Gabndhinagar ,Dept,FTR 222-26 DTD 01-02-2024,11.04, 325-26 dtd 12-02-2024,12.09.2024,,12.10.24,,12.06.25,,,35 %,,,₹ 0.00,,Work in progress
122,SAP,SAP 23-24 Ph-I,Gujarat,Ftr GUJ,Construction of rain water harvesting pit with 01 Nos recharge bore BSF Campus FTR HQ BSF Gujarat,Dept,FTR 332-36 DTD 13-02-2024,5.48,562-63 dtd 26-02-2024,12.09.2024,,12.10.24,,12.03.25,,,98 %,,₹ 1.44,₹ 1.44,,Work in progress
123,SAP,SAP 23-24 Ph-I,Gujarat,BMR ,Procuremwnt of Tractor mounted suction tank at campus-II of 28 Bn BSF under SHQ BSF Barmer [Through Procurement,Dept,MHA 27012/61/2023/PF-V/3658894 DTD 30/10/2023,4.99,,,,10.10.2024,,25.10.2024,,,100 %,,₹ 4.98,₹ 4.98,,Work completed 
124,SAP,SAP 23-24 Ph-I,Gujarat,BMR ,Procurement of Tractor mounted suction tank at Bn HQ Jalipa of 76 Bn BSF under SHQ BSF Barmer [Through procurement],Dept,MHA 27012/61/2023/PF-V/3658894 DTD 30/10/2023,4.99,*,*,*,14.05.2025,,,,,50 %,,,₹ 0.00,,Supply order palaced through Gem on 14.05.25
125,SAP,SAP 23-24 Ph-I,Gujarat,BMR ,Procurement of store for sanitary fittings and water supply line; for sector HQ BSF Campus-II under SHQ BSF Barmer,Dept,MHA 27012/61/2023/PF-V/3658894 DTD 30/10/2023,3.00,,,,,,,,,,,,₹ 0.00,,Supply order palaced through Gem  on 14.05.25
126,SAP,SAP 23-24 Ph-I,Gujarat,BMR ,Provision of distribution water supply line from main line to storage sump of Adm Block at BSF Campus-II under SHQ BSF Barmer,Dept,SHQ BSF BMR/ 8367-68 DTD 20-12-2023,4.87,21.12.23,23.11.23,23.12.23,10.01.23,,14.05.2024,,M/S Jogmarya Const. Co. Barmer,100 %,₹ 3.50,₹ 0.00,₹ 3.50,71.87 %,Work completed
127,SAP,SAP 23-24 Ph-I,Gujarat,BMR ,Providing of water supply line for Type-II [33 Nos] Qtrs at Bn HQ Jalipa of 76 Bn BSF under SHQ BSF Barmer [procurement through GeM],Dept,MHA 27012/61/2023/PF-V/3658894 DTD 30/10/2023,5.00,*,*,*,10.10.24,,,,,50 %,,₹ 2.50,₹ 2.50,,Supply of balance itms could not be placed due to insuffiicient ofund
128,SAP,SAP 23-24 Ph-I,Gujarat,BMR ,Providing of water supply line for Type-I [33 Nos] Qtrs at Bn HQ Jalipa of 76 Bn BSF under SHQ BSF Barmer [procurement through GeM],Dept,MHA 27012/61/2023/PF-V/3658894 DTD 30/10/2023,5.00,,,,,,,,,,,,₹ 0.00,,Codal formalities could not be due to processed for want of fund.
129,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,C/O Toilet near officer mess at BOP Koteshwar of 18 Bn BSF under SHQ BSF Bhuj,Dept,ENGG/ BSF/ BHUJ/ ES/2024/2164-69 DATED 14.03.2024,2.27,14.03.24,19.03.2024,30.04.2024,13.05.2024,,08.08.24,15.10.24,M/S KANHAIYA LAL PANDEY,100 %,,₹ 2.26,₹ 2.26,0.00 %,work completed
130,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,C/O Swachhata Ghar at BOP 1131 of 59 Bn BSF under SHQ BSF Bhuj,Dept,MHA 27012/61/2023/PF-V/3658894 DTD 30/10/2023,15.22,,,,,,,,,,,,₹ 0.00,,7th time tender called to be opened on 06.06.25.
131,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,Repair and maintenacne & Cleaning of Sewer line at 18 Bn BSF campus-I under SHQ BSF Bhuj,Dept,engg/sanc-FTR HQ G8uj/2024/854-57 dtd 28.03.2024,9.98,12.04.24,19.03.24,20.06.2024,05.07.2024,,10.03.24,,M/S KANHAIYA LAL PANDEY,100 %,,₹ 9.49,₹ 9.49,0.00 %,Work completed
132,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,Repair and maintenance of 03 Nos UG Sump of BOP Sindal; Bajrang and Rishpal under 74 Bn BSF of SHQ BSF Bhuj,Dept,MHA 27012/61/2023/PF-V/3658894 DTD 30/10/2023,9.50,05.08.24,02.01.25,*,19.02.25,,25.05.25,,,0 %,,,₹ 0.00,,Work awarded and same will be started soon 
133,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,Upgradation of toilet & bath of residential Qtrs T-II 16 Nos [25 to 40] at 18 bn BSF campus-I under SHQBSF Bhuj,Dept,engg/sanc-FTR HQ G8uj/2024/858-61 dtd 28.03.2024,9.98,12.04.24,13.05.24,20.06.2024,05.07.2024,,10.03.2024,,M/S KANHAIYA LAL PANDEY,100 %,,₹ 5.60,₹ 5.60,0.00 %,work completed
134,SAP,SAP 23-24 Ph-I,Gujarat,GNR,Disposal of sludge/solid wast from existing septic tank chamber to STP behind nearby Qtr of 123 bn BSF Dantiwada under SHQ BSF Gandhinagar,Dept,Ftr HQ Guj O/No. 285-91 dtd 07.02.2024,12.81, 23.02.24 ,27.03.24,31.03.24,20.06.24,,14.10.24,,M/S Tanishq Engineers ,100 %,,,₹ 0.00,0.00 %,Work Completed and final bill under progress.
135,SAP,SAP 23-24 Ph-I,Gujarat,GNR,Disposal of liquid sludge through deep sewer line to STP of 123 Bn BSF Dantiwada under SHq BSF Gandhiangar,Dept,Ftr HQ Guj O/No. 279-84 dtd 07.02.2024,10.68, 23.02.24 ,27.03.24,31.03.24,20.06.24,,14.10.24,,M/S Tanishq Engineers ,100 %,,₹ 0.00,₹ 0.00,0.00 %,Work Completed and final bill under progress.
136,SAP,SAP 23-24 Ph-I,Gujarat,GNR,Providing and laying pipe line for treated water from STP to various area including sump at 123 bn BSF Dantiwada under SHQ BSF Gandhiangar,Dept,HQ Spl DG (WC) O/No. 993-97 dtd 28.02.2024 , 16.04 ,24.04.24,29.05.24,24.07.24,12.08.24,,12.02.25,,,20 %,,,₹ 0.00,0.00 %,Work in progres
137,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Providing and fixing C.I cover for manholes in various places at STC BSF Kharkan Camp,Dept,10476-78 dtd 18 Nov 2023,0.23,336-40 dtd 09.01.2024,10.01.2024,,,,,,,,,,,,Re-Tender called 
138,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Replacement of exinting damage sewer lines near Type-I old residential buildings at STC BSF Kharkan Camp,Dept,14670-72 dtd 18 Nov 2023,2.99,331-35 dtd 09.01.2024,10.01.2024,01.02.24,16.02.24,,22.03.24,,M/S shree Salasar infraprojects; Hoshiarpur,100 %,₹ 2.56,₹ 0.00,₹ 2.56,85.50 %,work completed Final Bill Paid to Firm  
139,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,C/O toilet block near parade ground at STC BSF Kharkan Camp ,Dept,10481-83 dtd 21.11.2023,6.50,341-45 dtd 09.01.2024,10.01.2024,01.02.24,15.02.24,,22.03.24,30.04.2024,M/S Harish Bedi; Hoshiarpur,100 %,₹ 6.86,₹ 0.00,₹ 6.86,105.54 %,work completed Final Bill Paid to Firm  
140,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,C/O BCL Block near B-Gate at STC BSF Kharkan Camp Hoshiarpur (SH: CO septic tank & water supply line),Dept,10488-92 dtd 21.11.2023,7.02,75 dtd 12.02.2024,20.03.24,12.04.2024,01.05.2024,,18.08.2024,30.09.24,M/S Krishna Kr. Kaushik; Jalandhar,100 %,₹ 3.11,₹ 0.00,₹ 3.11,44.33 %,Work Completed final bill under preparation 
141,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Renovation of BCL block of Guard room at gate no.01 at STC BSF Kharkan Camp.,Dept,10493-96 dtd 21.11.2023,1.53,11238-42 dtd 16.12.2023,22.12.2023,01.01.24,01.01.24,,30.01.24,,M/S Vikram Sachdeva,100 %,₹ 1.54,₹ 0.00,₹ 1.54,100.35 %,work completed Final Bill Paid to Firm  
142,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Renovation of BCL block in Quarter guard at STC BSF Kharkan Camp.,Dept,10475-80 dtd 21.1.2023,1.25,11243-46 dtd 16.12.2023,22.12.2023,01.01.24,01.01.24,,30.01.24,,M/S Vikram Sachdeva,100 %,₹ 1.37,₹ 0.00,₹ 1.37,109.60 %,work completed Final Bill Paid to Firm  
143,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,C/O toilet block in canteen complex at STC BSF Kharkan Camp ,Dept,2637-41 dtd 13.03.2024,4.93,2642-48 13.03.2024,01.05.2024,03.05.24,04.05.24,,06.09.24,,M/S Harish Bedi; Hoshiarpur,100 %,₹ 5.41,₹ 0.00,₹ 5.41,109.71 %,work completed Final Bill Paid to Firm  
144,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Supplying; Installation testing and commissioning of tractor mounted leaf collection machine at STC BSF Kharkan Camp,Dept,1722-27 dtd 16.02.2024,2.50,1734-39 dtd 16.02.2024,,,,,,,,,,,,,Under Codal Formalities 
145,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Renovation of 02 nos common toilet in officer institute at STC BSF Kharkan Camp,Dept,,2.93,,,,,,,,,,,,,,proposal sent to FHQ on dated 29.02.2024 for change of work name.
146,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Contruction of Rain water harvesting near C-Coy area at STC BSF Kharkan Camp,Dept,1716-21 dtd 16.02.2024,4.81,1728-33 dtd 16.02.2024,18.09.24,16.10.24,18.11.24,,20.03.25,,,10 %,,,,,work in progress
147,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Renovation of toilet block in PW living area at STC BSF Kharkan Camp,Dept,2790-94 dtd 18.03.2024,4.00,3289-91 dtd 04.04.2024,04.04.2024,13.04.2024,13.04.2024,,18.07.24,,M/S Harish Bedi; Hoshiarpur,100 %,₹ 4.37,₹ 0.00,₹ 4.37,109.30 %,work completed Final Bill Paid to Firm  
148,SAP,SAP 23-24 Ph-I,STC U/PUR ,U/PUR ,Construction of Urinal point (03 Nos.) cum toilet (01 No.) at the back side of parede ground.,Dept,STC Udhampur O/No. 22749-53 dtd 08-12-2023,6.16,*,09.09.23,20.10.23,06.11.23,,27.11.23,,M/s Ashok Jaswal,100 %,₹ 0.00,₹ 5.64,₹ 5.64,96.75 %,Work Completed.
149,SAP,SAP 23-24 Ph-I,STC U/PUR ,U/PUR ,Construction of 01 Nos Bathroom & 02 Nos. toilet for SO's at Juganoo top of STC BSF Udhampur.,Dept,STC Udhampur O/No. 22732-33 dtd 07-12-2023,6.48,*,30.01.24,20.02.24,23.02.24,,23.02.24,,M/s Joginder Singh,100 %,₹ 0.00,₹ 7.03,₹ 7.03,108.49 %,Work Completed.
150,SAP,SAP 23-24 Ph-I,STC U/PUR ,U/PUR ,Renovation/Upgradation of toilet block of D-Coy at STC BSF Udhampur.,Dept,STC Udhampur O/No. 22730-31 dtd 07-12-2023,9.91,*,30.01.24,02.03.24,05.03.24,,09.03.24,,M/s Ashok Jaswal,100 %,₹ 0.00,₹ 10.01,₹ 10.01,101.01 %,Work Completed.
151,SAP,SAP 23-24 Ph-I,STC U/PUR ,U/PUR ,Repair and maintenance of toilet block (08 Nos.) at back side of Rockey hostel and 01 No. toilet near Petrol pump at STC BSF Udhampur.,Dept,STC Udhampur O/No. 22728-29 dtd 08-12-2023,2.31,*,30.01.24,02.03.24,04.03.24,,04.03.24,,M/s Shashi Paul,100 %,₹ 2.51,₹ 0.00,₹ 2.51,100.00 %,Work Completed.
152,SAP,SAP 23-24 Ph-I,STC U/PUR ,U/PUR ,Supplying of foils and dense brus cutter machine at BSF Campus STC BSF Udhampur.,Dept,STC Udhampur O/No. 66-68 dtd 01-01-2024,2.76,*,12.06.24,12.06.24,07.07.24,,16.07.24,,Procurement through GeM,100 %,₹ 2.76,₹ 2.76,₹ 5.52,100.00 %,Work Completed. 
153,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,Repair/replacement of flat copper cable for 35 HP and 25 HP submersible pump installed in existing borewell at Bn HQ Lakhnaur of 148 Bn BSF under HQ SDG (WC) BSF Chandigarh,Dept,No. 36794-97 dtd 27/12/23,3.40,1/25/24,3/8/24,3/18/24,01.04.24,,27.06.24,,N K Contractor; Chd,100 %,₹ 0.00,₹ 3.32,₹ 3.32,97.65 %,Work completed 
154,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,Procurement of portable water purification system with inbuilt water cooler at HQ SDG (WC) BSF Chandigarh,Dept,No. 849-51 dtd 09/01/24,1.77,*,,,*,,*,,,100 %,₹ 0.00,₹ 1.68,₹ 1.68,94.92 %,Work completed 
155,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,Replacement of RCC water storage tanks on roofs of Type-I/136 Qtrs at BSF Campus Lakhnaur under HQ SDG BSF (WC) Chandigarh,Dept,No. 36786-89 dtd 27/12/23,24.79,1/12/24,,,08.04.24,,04.10.24,,,100 %,₹ 0.00,₹ 19.65,₹ 19.65,79.27 %,Work completed.
156,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,Repair maintenance and clearing of sewer line at Bn HQ Lakhnaur of 148 Bn BSF under HQ SDG BSF (WC) Chandigarh,Dept,No. 36798-801 dtd 27/12/23,14.97,1/12/24,,,08.04.24,,05.10.24,,,100 %,₹ 0.00,₹ 7.92,₹ 7.92,52.91 %,"Work Completed. Final bill amounting to Rs. 3.73 lakh prepared but pending at this HQ due to paucity of fund. 
"
157,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,Cleaning of open surface drain; water storage tank and over head RCC tank at Bn HQ Lakhnaur of 148 Bn BSF under HQ SDG (WC) BSF Chandigarh,Dept,No. 36790-93 dtd 27/12/23,6.76,1/12/24,,,14.05.24,,08.09.24,,,100 %,₹ 0.00,₹ 6.56,₹ 6.56,97.04 %,"Work Completed. Final bill amounting to Rs. 4 lakh prepared but pending at this HQ due to paucity of fund. 
"
1,SAP,SAP 2023-24 Ph-II,Kashmir,FTR KMR,C/O Mahila toilet near Ftr Qrt at campus Humhama under Ftr HQ Kashmir  ,Dept,Ftr KMR O/No.1201-06 dated 04/05/2024,7.14,23/10/2024,06.12.2024,31.12.2024,08.01.2025,,11.04.2025,,,75 %,,₹ 0.00,₹ 0.00,0.00 %,Work in progress. 
2,SAP,SAP 2023-24 Ph-II,Kashmir,FTR KMR,C/O Urinal point near G-Branch office at campus Humhama under Ftr HQ Kashmir  ,Dept,Ftr KMR O/No.1207-12 dated 04/05/2024,5.49,21.06.24,11.09.24,07.10.2024,08.10.2024,,15.01.25,,,100 %,₹ 1.22,₹ 3.86,₹ 5.08,92.53 %,Work Completed.
3,SAP,SAP 2023-24 Ph-II,Kashmir,FTR KMR,Improvement of water supply by replacement of old MS water storage tank of 08 Nos residential quarters by PVC water storage tank at BSF Campus Humhama under Ftr HQ KMR ,Dept,SDG (WC) O/No. 3867-71 dtd 06/06/2024,18.61,20.06.24,16.07.24,17.08.24,22.08.2024,,30.11.24,31.10.24,Ghulam Nabi Rather; Srinagar ,100 %,₹ 8.69,₹ 7.29,₹ 15.98,85.87 %,Work completed. Final  bill  Rs. 7.29  lakh pending with PAD
4,SAP,SAP 2023-24 Ph-II,Kashmir,FTR KMR,C/O of toilet block for Sos near Air Courier Transit mess at campus Humhama under Ftr HQ KMR ,Dept,SDG (WC) O/No. 3872-76dtd 06/06/2024,16.00,20.06.24,11.09.24,07.10.2024,09.10.2024,,05.01.25,,,75 %,₹ 2.95,₹ 3.30,₹ 6.25,39.06 %,Work in progress.
5,SAP,SAP 2023-24 Ph-II,Kashmir,SGR,"Improvement/upgradation of toilet block of 120 men J/barrack (civil & Elect) of 60 Bn BSF at Panthachowk location under SHQ Srinagar 
",Dept,Ftr KMR O/No.1212-16 dated 02/05/2024,11.82,14.05.24,12.07.24,07.08.24,12.08.24,,16.02.2025,,M/s Gulam Nabi Dagga; Panthachowk,100 %,,₹ 4.68,₹ 4.68,39.59 %,Work completed.
6,SAP,SAP 2023-24 Ph-II,Kashmir,BLA,"Improvement/up-gradation of existing toilet block under chanrge of 1033 Arty Rgt BSF under SHQ BSF Baramulla. 
",Dept,Ftr KMR O/No.1217-21 dated 02/05/2024,12.95,11.05.24,24.05.24,03.06.2024,18.06.2024,,13.09.2024,30.09.24,M/s Raina Dilpreet Singh; BLA,100 %,,₹ 12.94,₹ 12.94,99.92 %,Work completed. 
7,SAP,SAP 2023-24 Ph-II,Kashmir,SGR,Improvement/Up-gradation of toilet block of Ftr prov 120 Men Jawan Barrack (Civil +Elect) at PCK location under SHQ BSF SGR.,Dept,Ftr KMR O/No. 4787-90 dtd 28/06/2024.,17.22,10.07.2024,18.07.24,13.09.24,26.09.24,,06.02.2025,,M/s Mohd Afzal Nazar; ,100 %,₹ 6.25,₹ 0.00,₹ 6.25,36.30 %,Work completed. Final bill Rs. 5.16 lakh pending with HQ
8,SAP,SAP 2023-24 Ph-II,Punjab ,FTR PB,Repair and maintenance of Sewer line of T-III & T-IV Qtrs at Ftr HQ BSF JAL PB,Dept,O/No.6650-53 dated 26.07.2024,₹ 19.24,16.08.2024,19.08.204,08.10.2024,07.11.2024,,06.05.2025,, K K Kaushik,15%,0.00,0.00,₹ 0.00,0.00 %,Work in progress
9,SAP,SAP 2023-24 Ph-II,Punjab ,GSP,Replacement of old/damaged water supply line; fitting & water storage tank of BSF Campus Madhopur (121 & 58) at SHQ BSF Gurdaspur,Dept,O/No.2964-68 dated 28.05.2024,₹ 6.80,29.05.2024,31.05.2024,05.08.2024,22.08.2024,,01.12.24,,M/S Goraya  Govt Contractor ,100%,0.00,7.16,₹ 7.16,105.33 %,Work completed
10,SAP,SAP 2023-24 Ph-II,Punjab ,GSP,C/O Bathing point near Jawan Barrack No.01 of 121 Bn BSF under SHQ BSF Gurdaspur,Dept,O/No.2969-72 dated 28.05.2024,₹ 3.00,29.05.2024,31.05.2024,17.07.24,31.07.2024,,08.12.24,,M/S MANJEET Govt contractor ,100%,0.00,1.84,₹ 1.84,61.41 %,Work completed
11,SAP,SAP 2023-24 Ph-II,Punjab ,GSP,C/O Separate toilet blocks for Gents & Ladies at Bn DBN of 113 Bn BSF under SHQ BSF GSP,Dept,O/No.2977-80 dated 28.05.2024,₹ 2.95,29.05.2024,31.05.2024,16.07.24,31.07.2024,,26.01.2025,,M/S MANJEET Govt contractor ,100%,0.00,3.23,₹ 3.23,109.50 %,Work completed
12,SAP,SAP 2023-24 Ph-II,Punjab ,GSP,C/O Separate toilet blocks for Gents & Ladies at Bn DBN of 89 Bn BSF under SHQ BSF GSP,Dept,O/No.2973-76 dated 28.05.2024,₹ 2.95,29.05.2024,31.05.2024,16.07.24,31.07.2024,,26.01.2025,,M/S MANJEET Govt contractor ,100%,0.00,3.22,₹ 3.22,109.16 %,Work completed
13,SAP,SAP 2023-24 Ph-II,Punjab ,GSP,C/O Separate toilet blocks for Gents & Ladies near gate No.03 at Bn HQ of 73 Bn BSF under SHQ BSF Gurdaspur,Dept,O/No.2960-63 dated 28.05.2024,₹ 2.50,29.05.2024,31.05.2024,25.07.24,06.08.2024,,1.02.205,,M/S MANJEET Govt contractor ,100%,0.00,2.74,₹ 2.74,109.60 %,Work completed
14,SAP,SAP 2023-24 Ph-II,Punjab ,GSP,Maintenance & Cleaning of septic tank; Manholes; sewrage lines at 73 Bn BSF under SHQ BSF GSP,Dept,O/No.Engg/FTR/SAP/2024/2964-66 DATED 28 May 2024,₹ 2.88,29.05.2024,31.05.2024,25.08.2024,06.08.2024,,01.02.2025,,M/S BAKSHISH  GOVT CONTRACTOR ,100%,0.00,0.00,₹ 0.00,0.00 %,Work completed bill held up due to fund unavailability
15,SAP,SAP 2023-24 Ph-II,Punjab ,ASR,C/O drain in water logging area of 04 Nos BOPs Rattankhurd; Mahawa; Daoke & Bharopal of 144 Bn BSF under SHQ BSF ASR,Dept,O/No.2981-84 dated 28.05.2024,₹ 10.23,29.05.2024,31.05.2024,04.07.2024,30.07.2024,,14.07.2024,15.01.25,M/S Urya Construction & Co.,100%,8.97,0.00,₹ 8.97,87.67 %,Work completed
16,SAP,SAP 2023-24 Ph-II,Punjab ,ASR,C/O drain in water logging area of 04 Nos BOPs DS Pura; Sherpur; Bhanian & Fatehpur of 183 Bn BSF under SHQ BSF Amritsar,Dept,O/No.2985-88 dated 28.05.2024,₹ 10.23,29.05.2024,31.05.2024,04.07.2024,30.07.2024,,14.07.2024,15.01.25,M/S Urya Construction & Co.,60%,4.48,0.00,₹ 4.48,43.78 %,Work in progress
