source_sheet,serial_no,budget_head,scheme_name,ftr_hq,shq,work_site,executive_agency,aa_es_ref,sanctioned_amount,date_ts,date_tender,date_acceptance,date_award,time_allowed_days,pdc_agreement,revised_pdc,actual_completion_date,firm_name,physical_progress,progress_status,expdr_upto_31mar25,expdr_cfy,total_expdr,percent_expdr,remarks,serial_no_1
SAP 2023-24 PH-I,129,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,C/O Toilet near officer mess at BOP Koteshwar of 18 Bn BSF under SHQ BSF Bhuj,Dept,ENGG/ BSF/ BHUJ/ ES/2024/2164-69 DATED 14.03.2024,2.27,2024-03-14,2024-03-19,2024-04-30,2024-05-13,,2024-08-08,2024-10-15,,M/S KANHAIYA LAL PANDEY,100.0,,,2.26,2.26,0.0,work completed,
SAP 2023-24 PH-I,130,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,C/O Swachhata Ghar at BOP 1131 of 59 Bn BSF under SHQ BSF Bhuj,Dept,MHA 27012/61/2023/PF-V/3658894 DTD 30/10/2023,15.22,,,,,,,,,,,,,,0.0,,7th time tender called to be opened on 06.06.25.,
SAP 2023-24 PH-I,131,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,Repair and maintenacne & Cleaning of Sewer line at 18 Bn BSF campus-I under SHQ BSF Bhuj,Dept,engg/sanc-FTR HQ G8uj/2024/854-57 dtd 28.03.2024,9.98,2024-04-12,2024-03-19,2024-06-20,2024-07-05,,2024-03-10,,,M/S KANHAIYA LAL PANDEY,100.0,,,9.49,9.49,0.0,Work completed,
SAP 2023-24 PH-I,132,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,"Repair and maintenance of 03 Nos UG Sump of BOP Sindal, Bajrang and Rishpal under 74 Bn BSF of SHQ BSF Bhuj",Dept,MHA 27012/61/2023/PF-V/3658894 DTD 30/10/2023,9.5,2024-08-05,2025-01-02,,2025-02-19,,2025-05-25,,,,0.0,,,,0.0,,Work awarded and same will be started soon,
SAP 2023-24 PH-I,133,SAP,SAP 23-24 Ph-I,Gujarat,BHUJ,Upgradation of toilet & bath of residential Qtrs T-II 16 Nos [25 to 40] at 18 bn BSF campus-I under SHQBSF Bhuj,Dept,engg/sanc-FTR HQ G8uj/2024/858-61 dtd 28.03.2024,9.98,2024-04-12,2024-05-13,2024-06-20,2024-07-05,,2024-03-10,,,M/S KANHAIYA LAL PANDEY,100.0,,,5.6,5.6,0.0,work completed,
SAP 2023-24 PH-I,134,SAP,SAP 23-24 Ph-I,Gujarat,GNR,Disposal of sludge/solid wast from existing septic tank chamber to STP behind nearby Qtr of 123 bn BSF Dantiwada under SHQ BSF Gandhinagar,Dept,Ftr HQ Guj O/No. 285-91 dtd 07.02.2024,12.81,2024-02-23,2024-03-27,2024-03-31,2024-06-20,,2024-10-14,,,M/S Tanishq Engineers,100.0,,,,0.0,0.0,Work Completed and final bill under progress.,
SAP 2023-24 PH-I,135,SAP,SAP 23-24 Ph-I,Gujarat,GNR,Disposal of liquid sludge through deep sewer line to STP of 123 Bn BSF Dantiwada under SHq BSF Gandhiangar,Dept,Ftr HQ Guj O/No. 279-84 dtd 07.02.2024,10.68,2024-02-23,2024-03-27,2024-03-31,2024-06-20,,2024-10-14,,,M/S Tanishq Engineers,100.0,,,0.0,0.0,0.0,Work Completed and final bill under progress.,
SAP 2023-24 PH-I,136,SAP,SAP 23-24 Ph-I,Gujarat,GNR,Providing and laying pipe line for treated water from STP to various area including sump at 123 bn BSF Dantiwada under SHQ BSF Gandhiangar,Dept,HQ Spl DG (WC) O/No. 993-97 dtd 28.02.2024,16.04,2024-04-24,2024-05-29,2024-07-24,2024-08-12,,2025-02-12,,,,20.0,,,,0.0,0.0,Work in progres,
SAP 2023-24 PH-I,137,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Providing and fixing C.I cover for manholes in various places at STC BSF Kharkan Camp,Dept,10476-78 dtd 18 Nov 2023,0.233,,2024-01-10,,,,,,,,,,,,,,Re-Tender called,
SAP 2023-24 PH-I,138,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Replacement of exinting damage sewer lines near Type-I old residential buildings at STC BSF Kharkan Camp,Dept,14670-72 dtd 18 Nov 2023,2.9941,,2024-01-10,2024-02-01,2024-02-16,,2024-03-22,,2024-03-22,"M/S shree Salasar infraprojects, Hoshiarpur",100.0,,2.56,0.0,2.56,85.5,work completed Final Bill Paid to Firm,
SAP 2023-24 PH-I,139,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,C/O toilet block near parade ground at STC BSF Kharkan Camp,Dept,10481-83 dtd 21.11.2023,6.5,,2024-01-10,2024-02-01,2024-02-15,,2024-03-22,2024-04-30,2024-03-22,"M/S Harish Bedi, Hoshiarpur",100.0,,6.86,0.0,6.86,105.54,work completed Final Bill Paid to Firm,
SAP 2023-24 PH-I,140,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,C/O BCL Block near B-Gate at STC BSF Kharkan Camp Hoshiarpur (SH: CO septic tank & water supply line),Dept,10488-92 dtd 21.11.2023,7.01611,,2024-03-20,2024-04-12,2024-05-01,,2024-08-18,2024-09-30,,"M/S Krishna Kr. Kaushik, Jalandhar",100.0,,3.11,0.0,3.11,44.33,Work Completed final bill under preparation,
SAP 2023-24 PH-I,141,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Renovation of BCL block of Guard room at gate no.01 at STC BSF Kharkan Camp.,Dept,10493-96 dtd 21.11.2023,1.53466,,2023-12-22,2024-01-01,2024-01-01,,2024-01-30,,2024-01-30,M/S Vikram Sachdeva,100.0,,1.54,0.0,1.54,100.35,work completed Final Bill Paid to Firm,
SAP 2023-24 PH-I,142,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Renovation of BCL block in Quarter guard at STC BSF Kharkan Camp.,Dept,10475-80 dtd 21.1.2023,1.25,,2023-12-22,2024-01-01,2024-01-01,,2024-01-30,,2024-01-30,M/S Vikram Sachdeva,100.0,,1.37,0.0,1.37,109.6,work completed Final Bill Paid to Firm,
SAP 2023-24 PH-I,143,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,C/O toilet block in canteen complex at STC BSF Kharkan Camp,Dept,2637-41 dtd 13.03.2024,4.93134,,2024-05-01,2024-05-03,2024-05-04,,2024-09-06,,2024-09-05,"M/S Harish Bedi, Hoshiarpur",100.0,,5.41,0.0,5.41,109.71,work completed Final Bill Paid to Firm,
SAP 2023-24 PH-I,144,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,"Supplying, Installation testing and commissioning of tractor mounted leaf collection machine at STC BSF Kharkan Camp",Dept,1722-27 dtd 16.02.2024,2.5,,,,,,,,,,,,,,,,Under Codal Formalities,
SAP 2023-24 PH-I,145,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Renovation of 02 nos common toilet in officer institute at STC BSF Kharkan Camp,Dept,,2.92636,,,,,,,,,,,,,,,,proposal sent to FHQ on dated 29.02.2024 for change of work name.,
SAP 2023-24 PH-I,146,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Contruction of Rain water harvesting near C-Coy area at STC BSF Kharkan Camp,Dept,1716-21 dtd 16.02.2024,4.80518,,2024-09-18,2024-10-16,2024-11-18,,2025-03-20,,,,10.0,,,,,,work in progress,
SAP 2023-24 PH-I,147,SAP,SAP 23-24 Ph-I,STC K/CAMP,K/CAMP,Renovation of toilet block in PW living area at STC BSF Kharkan Camp,Dept,2790-94 dtd 18.03.2024,3.9983,,2024-04-04,2024-04-13,2024-04-13,,2024-07-18,,2024-07-18,"M/S Harish Bedi, Hoshiarpur",100.0,,4.37,0.0,4.37,109.3,work completed Final Bill Paid to Firm,
SAP 2023-24 PH-I,148,SAP,SAP 23-24 Ph-I,STC U/PUR,U/PUR,Construction of Urinal point (03 Nos.) cum toilet (01 No.) at the back side of parede ground.,Dept,STC Udhampur O/No. 22749-53 dtd 08-12-2023,6.16,,2023-09-09,2023-10-20,2023-11-06,,2023-11-27,,2023-11-27,M/s Ashok Jaswal,100.0,,0.0,5.64,5.64,96.75,Work Completed.,
SAP 2023-24 PH-I,149,SAP,SAP 23-24 Ph-I,STC U/PUR,U/PUR,Construction of 01 Nos Bathroom & 02 Nos. toilet for SO's at Juganoo top of STC BSF Udhampur.,Dept,STC Udhampur O/No. 22732-33 dtd 07-12-2023,6.48,,2024-01-30,2024-02-20,2024-02-23,,2024-02-23,,2024-02-23,M/s Joginder Singh,100.0,,0.0,7.03,7.03,108.49,Work Completed.,
SAP 2023-24 PH-I,150,SAP,SAP 23-24 Ph-I,STC U/PUR,U/PUR,Renovation/Upgradation of toilet block of D-Coy at STC BSF Udhampur.,Dept,STC Udhampur O/No. 22730-31 dtd 07-12-2023,9.91,,2024-01-30,2024-03-02,2024-03-05,,2024-03-09,,2024-03-09,M/s Ashok Jaswal,100.0,,0.0,10.01,10.01,101.01,Work Completed.,
SAP 2023-24 PH-I,151,SAP,SAP 23-24 Ph-I,STC U/PUR,U/PUR,Repair and maintenance of toilet block (08 Nos.) at back side of Rockey hostel and 01 No. toilet near Petrol pump at STC BSF Udhampur.,Dept,STC Udhampur O/No. 22728-29 dtd 08-12-2023,2.31,,2024-01-30,2024-03-02,2024-03-04,,2024-03-04,,2024-03-04,M/s Shashi Paul,100.0,,2.51,0.0,2.51,100.0,Work Completed.,
SAP 2023-24 PH-I,152,SAP,SAP 23-24 Ph-I,STC U/PUR,U/PUR,Supplying of foils and dense brus cutter machine at BSF Campus STC BSF Udhampur.,Dept,STC Udhampur O/No. 66-68 dtd 01-01-2024,2.76,,2024-06-12,2024-06-12,2024-07-07,,2024-07-16,,2024-07-16,Procurement through GeM,100.0,,2.76,2.76,5.52,100.0,Work Completed.,
SAP 2023-24 PH-I,153,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,Repair/replacement of flat copper cable for 35 HP and 25 HP submersible pump installed in existing borewell at Bn HQ Lakhnaur of 148 Bn BSF under HQ SDG (WC) BSF Chandigarh,Dept,No. 36794-97 dtd 27/12/23,3.4,2024-01-25,2024-08-03,2024-03-18,2024-04-01,,2024-06-27,,,"N K Contractor, Chd",100.0,,0.0,3.32,3.32,97.65,Work completed,
SAP 2023-24 PH-I,154,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,Procurement of portable water purification system with inbuilt water cooler at HQ SDG (WC) BSF Chandigarh,Dept,No. 849-51 dtd 09/01/24,1.77,,,,,,,,,,100.0,,0.0,1.68,1.68,94.92,Work completed,
SAP 2023-24 PH-I,155,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,Replacement of RCC water storage tanks on roofs of Type-I/136 Qtrs at BSF Campus Lakhnaur under HQ SDG BSF (WC) Chandigarh,Dept,No. 36786-89 dtd 27/12/23,24.79,2024-12-01,,,2024-04-08,,2024-10-04,,,,100.0,,0.0,19.65,19.65,79.27,Work completed.,
SAP 2023-24 PH-I,156,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,Repair maintenance and clearing of sewer line at Bn HQ Lakhnaur of 148 Bn BSF under HQ SDG BSF (WC) Chandigarh,Dept,No. 36798-801 dtd 27/12/23,14.97,2024-12-01,,,2024-04-08,,2024-10-05,,,,100.0,,0.0,7.92,7.92,52.91,Work Completed. Final bill amounting to Rs. 3.73 lakh prepared but pending at this HQ due to paucity of fund.,
SAP 2023-24 PH-I,157,SAP,SAP 23-24 Ph-I,HQ SDG(WC),WC CHD,"Cleaning of open surface drain, water storage tank and over head RCC tank at Bn HQ Lakhnaur of 148 Bn BSF under HQ SDG (WC) BSF Chandigarh",Dept,No. 36790-93 dtd 27/12/23,6.76,2024-12-01,,,2024-05-14,,2024-09-08,,,,100.0,,0.0,6.56,6.56,97.04,Work Completed. Final bill amounting to Rs. 4 lakh prepared but pending at this HQ due to paucity of fund.,
SAP 2023-24 PHASE-II,1,SAP,SAP 2023-24 Ph-II,Kashmir,FTR KMR,C/O Mahila toilet near Ftr Qrt at campus Humhama under Ftr HQ Kashmir,Dept,Ftr KMR O/No.1201-06 dated 04/05/2024,7.14,2024-10-23,2024-12-06,2024-12-31,2025-01-08,,2025-04-11,,,,75.0,,,0.0,0.0,0.0,Work in progress.,
SAP 2023-24 PHASE-II,2,SAP,SAP 2023-24 Ph-II,Kashmir,FTR KMR,C/O Urinal point near G-Branch office at campus Humhama under Ftr HQ Kashmir,Dept,Ftr KMR O/No.1207-12 dated 04/05/2024,5.49,2024-06-21,2024-09-11,2024-10-07,2024-10-08,,2025-01-15,,,,100.0,,1.22,3.86,5.08,92.53,Work Completed.,
SAP 2023-24 PHASE-II,3,SAP,SAP 2023-24 Ph-II,Kashmir,FTR KMR,Improvement of water supply by replacement of old MS water storage tank of 08 Nos residential quarters by PVC water storage tank at BSF Campus Humhama under Ftr HQ KMR,Dept,SDG (WC) O/No. 3867-71 dtd 06/06/2024,18.61,2024-06-20,2024-07-16,2024-08-17,2024-08-22,,2024-11-30,2024-10-31,,"Ghulam Nabi Rather, Srinagar",100.0,,8.69,7.29,15.98,85.87,Work completed. Final  bill  Rs. 7.29  lakh pending with PAD,
SAP 2023-24 PHASE-II,4,SAP,SAP 2023-24 Ph-II,Kashmir,FTR KMR,C/O of toilet block for Sos near Air Courier Transit mess at campus Humhama under Ftr HQ KMR,Dept,SDG (WC) O/No. 3872-76dtd 06/06/2024,16.0,2024-06-20,2024-09-11,2024-10-07,2024-10-09,,2025-01-05,,,,75.0,,2.95,3.3,6.25,39.06,Work in progress.,
SAP 2023-24 PHASE-II,5,SAP,SAP 2023-24 Ph-II,Kashmir,SGR,Improvement/upgradation of toilet block of 120 men J/barrack (civil & Elect) of 60 Bn BSF at Panthachowk location under SHQ Srinagar,Dept,Ftr KMR O/No.1212-16 dated 02/05/2024,11.82,2024-05-14,2024-07-12,2024-08-07,2024-08-12,,2025-02-16,,,"M/s Gulam Nabi Dagga, Panthachowk",100.0,,,4.68,4.68,39.59,Work completed.,
SAP 2023-24 PHASE-II,6,SAP,SAP 2023-24 Ph-II,Kashmir,BLA,Improvement/up-gradation of existing toilet block under chanrge of 1033 Arty Rgt BSF under SHQ BSF Baramulla.,Dept,Ftr KMR O/No.1217-21 dated 02/05/2024,12.95,2024-05-11,2024-05-24,2024-06-03,2024-06-18,,2024-09-13,2024-09-30,,"M/s Raina Dilpreet Singh, BLA",100.0,,,12.94,12.94,99.92,Work completed.,
SAP 2023-24 PHASE-II,7,SAP,SAP 2023-24 Ph-II,Kashmir,SGR,Improvement/Up-gradation of toilet block of Ftr prov 120 Men Jawan Barrack (Civil +Elect) at PCK location under SHQ BSF SGR.,Dept,Ftr KMR O/No. 4787-90 dtd 28/06/2024.,17.22,2024-07-10,2024-07-18,2024-09-13,2024-09-26,,2025-02-06,,,"M/s Mohd Afzal Nazar,",100.0,,6.25,0.0,6.25,36.3,Work completed. Final bill Rs. 5.16 lakh pending with HQ,
SAP 2023-24 PHASE-II,8,SAP,SAP 2023-24 Ph-II,Punjab,FTR PB,Repair and maintenance of Sewer line of T-III & T-IV Qtrs at Ftr HQ BSF JAL PB,Dept,O/No.6650-53 dated 26.07.2024,19.24096,2024-08-16,,2024-10-08,2024-11-07,,2025-05-06,,,K K Kaushik,15.0,,0.0,0.0,0.0,0.0,Work in progress,
SAP 2023-24 PHASE-II,9,SAP,SAP 2023-24 Ph-II,Punjab,GSP,"Replacement of old/damaged water supply line, fitting & water storage tank of BSF Campus Madhopur (121 & 58) at SHQ BSF Gurdaspur",Dept,O/No.2964-68 dated 28.05.2024,6.79783,2024-05-29,2024-05-31,2024-08-05,2024-08-22,,2024-12-01,,,M/S Goraya  Govt Contractor,100.0,,0.0,7.16,7.16,105.33,Work completed,
SAP 2023-24 PHASE-II,10,SAP,SAP 2023-24 Ph-II,Punjab,GSP,C/O Bathing point near Jawan Barrack No.01 of 121 Bn BSF under SHQ BSF Gurdaspur,Dept,O/No.2969-72 dated 28.05.2024,2.99616,2024-05-29,2024-05-31,2024-07-17,2024-07-31,,2024-12-08,,,M/S MANJEET Govt contractor,100.0,,0.0,1.84,1.84,61.41,Work completed,
SAP 2023-24 PHASE-II,11,SAP,SAP 2023-24 Ph-II,Punjab,GSP,C/O Separate toilet blocks for Gents & Ladies at Bn DBN of 113 Bn BSF under SHQ BSF GSP,Dept,O/No.2977-80 dated 28.05.2024,2.94987,2024-05-29,2024-05-31,2024-07-16,2024-07-31,,2025-01-26,,,M/S MANJEET Govt contractor,100.0,,0.0,3.23,3.23,109.5,Work completed,
SAP 2023-24 PHASE-II,12,SAP,SAP 2023-24 Ph-II,Punjab,GSP,C/O Separate toilet blocks for Gents & Ladies at Bn DBN of 89 Bn BSF under SHQ BSF GSP,Dept,O/No.2973-76 dated 28.05.2024,2.94987,2024-05-29,2024-05-31,2024-07-16,2024-07-31,,2025-01-26,,,M/S MANJEET Govt contractor,100.0,,0.0,3.22,3.22,109.16,Work completed,
SAP 2023-24 PHASE-II,13,SAP,SAP 2023-24 Ph-II,Punjab,GSP,C/O Separate toilet blocks for Gents & Ladies near gate No.03 at Bn HQ of 73 Bn BSF under SHQ BSF Gurdaspur,Dept,O/No.2960-63 dated 28.05.2024,2.49991,2024-05-29,2024-05-31,2024-07-25,2024-08-06,,,,,M/S MANJEET Govt contractor,100.0,,0.0,2.74,2.74,109.6,Work completed,
SAP 2023-24 PHASE-II,14,SAP,SAP 2023-24 Ph-II,Punjab,GSP,"Maintenance & Cleaning of septic tank, Manholes, sewrage lines at 73 Bn BSF under SHQ BSF GSP",Dept,O/No.Engg/FTR/SAP/2024/2964-66 DATED 28 May 2024,2.88072,2024-05-29,2024-05-31,2024-08-25,2024-08-06,,2025-02-01,,,M/S BAKSHISH  GOVT CONTRACTOR,1.0,,0.0,0.0,0.0,0.0,Work completed bill held up due to fund unavailability,
SAP 2023-24 PHASE-II,15,SAP,SAP 2023-24 Ph-II,Punjab,ASR,"C/O drain in water logging area of 04 Nos BOPs Rattankhurd, Mahawa, Daoke & Bharopal of 144 Bn BSF under SHQ BSF ASR",Dept,O/No.2981-84 dated 28.05.2024,10.23196,2024-05-29,2024-05-31,2024-07-04,2024-07-30,,2024-07-14,2025-01-15,,M/S Urya Construction & Co.,100.0,,8.97,0.0,8.97,87.67,Work completed,
SAP 2023-24 PHASE-II,16,SAP,SAP 2023-24 Ph-II,Punjab,ASR,"C/O drain in water logging area of 04 Nos BOPs DS Pura, Sherpur, Bhanian & Fatehpur of 183 Bn BSF under SHQ BSF Amritsar",Dept,O/No.2985-88 dated 28.05.2024,10.23196,2024-05-29,2024-05-31,2024-07-04,2024-07-30,,2024-07-14,2025-01-15,,M/S Urya Construction & Co.,60.0,,4.48,0.0,4.48,43.78,Work in progress,
SAP 2023-24 PHASE-II,17,SAP,SAP 2023-24 Ph-II,Punjab,ASR,C/O toilet block MT area at BSF Campus Khasa under SHQ BSF ASR,Dept,O/No.2992-94 dated 28.05.2024,2.95092,2024-05-29,2024-05-31,2024-08-09,2024-08-29,,2027-08-19,2025-02-20,,M/S Karanjeet Singh,100.0,,2.92,0.0,2.92,98.95,Work completed,
SAP 2023-24 PHASE-II,18,SAP,SAP 2023-24 Ph-II,Punjab,ASR,Repair and maintenance of damaged sewer line and manhole at BSF Campus Khasa under SHQ BSF ASR,Dept,O/No.2989-91 dated 28.05.2024,11.43002,2024-05-29,2024-05-31,2024-07-04,2024-07-09,,2024-07-14,2025-01-13,,M/S Karanjeet Singh,70.0,,4.05,5.4,9.45,82.68,Work is in progess,
SAP 2023-24 PHASE-II,19,SAP,SAP 2023-24 Ph-II,Punjab,FZR,Repair and maintenance of toilet block No.03 at SHQ BSF Ferozepur,Dept,O/No.2948-50 dated 28.05.2024,3.89879,2024-05-29,,,,,,,,M/s Thind conractor,5.0,,0.0,0.0,0.0,0.0,Work awarded & site handed over,
SAP 2023-24 PHASE-II,20,SAP,SAP 2023-24 Ph-II,Punjab,FZR,C/O Toilet Block near Gate No.01 & 04 at SHQ BSF FZR,Dept,O/No.2957-59 dated 28.05.2024,3.99999,2024-05-29,,,,,,,,M/s Thind conractor,5.0,,0.0,0.0,0.0,0.0,Work awarded & site handed over,
SAP 2023-24 PHASE-II,21,SAP,SAP 2023-24 Ph-II,Punjab,FZR,Replacement of Old/Damaged water supply lines and fitting at SHQ BSF FZR,Dept,O/No.2957-58 dated 28.05.2024,9.34035,2024-05-29,2024-11-20,,,,,,,,,,0.0,0.0,0.0,0.0,Fin bid opned on 20/09/2025 and under process.,
SAP 2023-24 PHASE-II,22,SAP,SAP 2023-24 Ph-II,Punjab,FZR,C/O Urinal points near 120 Men Jawan Barrack No.02 at SHQ BSF FZR,Dept,O/No.2954-56 dated 28.05.2024,1.99987,2024-05-29,,,,,,,,M/s Thind conractor,5.0,,0.0,0.0,0.0,0.0,Work awarded & site handed over,
SAP 2023-24 PHASE-II,23,SAP,SAP 2023-24 Ph-II,Punjab,ABR,C/O Mahila Toilet at SMT work shop under SHQ BSF ABR,Dept,Engg/FTR/SAP/2024/2995-97 dated 27/28 May'2024,4.1311,,2024-08-20,2024-09-10,2024-09-18,,2024-10-15,2025-03-31,,"M/s Ravish Kumar Enterprises, Punjab",100.0,,4.14,0.0,4.14,100.22,Work completed,
SAP 2023-24 PHASE-II,24,SAP,SAP 2023-24 Ph-II,Punjab,ABR,"Procurement 01 Nos Fully electric battery operated motor driven for carrying bins e-cart, 09 Nos, One wheel barrow 60 Ltrs capacity & stand a proof load 200 Kgs for garbage & fixing of 18 Nos pole mounted twins dustbins of capacity 80 Ltrs for Bn HQ and BOPs of 52 Bn BSF under SHQ BSF Abohar",Dept,O/No.2998-3001 dated 28.05.2024,6.41933,2024-05-29,2024-09-13,2024-09-28,,,,,,"M/s Ravish Kumar Enterprises, Punjab",45.0,,3.11,0.0,3.11,48.45,Procurement through GeM  portal under process,
SAP 2023-24 PHASE-II,25,SAP,SAP 2023-24 Ph-II,Punjab,ABR,Cleaning of sewerage line & septic tank of residential & non-residential building at BSF Campus Abohar of 55 Bn BSF under SHQ BSF ABR,Dept,O/No.3006-09 dated 28.05.2024,3.86612,2024-05-29,2024-06-21,2024-07-03,2024-07-18,,2024-01-09,2024-12-31,,"M/s Nikhanj Construction, Fazilka, Punjab",100.0,,0.0,2.44045,2.44045,63.12,"Work completed final Bil Rs. 80,598 is pending .",
SAP 2023-24 PHASE-II,26,SAP,SAP 2023-24 Ph-II,Punjab,ABR,"Repair and maintenance of damaged water storage tank & GI pipe with CPVC supply pipe line of various qtrs T-I, T-II, T-III & T-IV at Bn HQ of 160 Bn BSF under SHQ BSF ABR",Dept,Engg/FTR/SAP/2024/3010-13 dated 28.05.2024,4.99,2024-05-29,2024-06-21,2024-07-03,2024-07-11,,2024-01-09,,,"M/s Lovish Arora, Fazilka, Punjab",100.0,,0.0,5.49,5.49,110.02,work completed .,
SAP 2023-24 PHASE-II,27,SAP,SAP 2023-24 Ph-II,Punjab,ABR,"Procurement of 13 Nos, One wheel barrow 60 Ltrs capacity & stand a proof load of 200 Kgs garbage of BOPs of 55 Bn BSF under SHQ BSF ABR",Dept,O/No.8002-05 dated 28.05.2024,2.13889,,,,,,,,,GeM procurment,100.0,,2.14,0.0,2.14,100.05,Work completed.,
SAP 2023-24 PHASE-II,28,SAP,SAP 2023-24 Ph-II,Rajasthan,SGNR,Repair & Maintenance of sewerage system at old location 48 Bn under SHQ SGNR,Dept,Sanction O/No. 923-26 dated  06/05/24,9.79,2024-05-06,2024-05-09,2024-06-18,2024-07-10,,2025-05-10,,,M/s Rajan Builders SGNR,70.0,,0.0,0.0,0.0,0.0,Work under progress,
SAP 2023-24 PHASE-II,29,SAP,SAP 2023-24 Ph-II,Rajasthan,SGNR,"Augmentation of sewerage system of residential Qtrs & repair of toilet blocks of 
T-II Qtr No. 01 to 24 at 48 Bn HQ new location Sriganganagar under SHQ SGNR",Dept,Sanction O/No. 1919-26 dated  06/05/24,11.97,2024-05-06,2024-05-09,2024-06-18,2024-07-10,,2025-05-10,,,M/s Kapoor Constr SGNR,100.0,,0.0,11.0,11.0,91.9,Work completed,
SAP 2023-24 PHASE-II,30,SAP,SAP 2023-24 Ph-II,Rajasthan,SGNR,"Improvement of sewerage system of residential Qtr T-1 Qtr No. 41 to 56, T-II, 
T-III & T-IV at 23 Bn under SHQ SGNR",Dept,Sanction O/No. 533 dated  06/04/24,4.67,2024-04-22,2024-05-08,2024-06-14,2024-07-08,,2025-03-31,,,M/s Rajan Builders SGNR,100.0,,0.0,4.6,4.6,98.5,Work completed,
SAP 2023-24 PHASE-II,31,SAP,SAP 2023-24 Ph-II,Rajasthan,BKNR,Augmentation of sewerage line and water supply line at SHQ BSF Bikaner,Dept,6339-44 dtd 18.07.24,19.21,2024-07-30,2024-08-05,,2024-12-09,,2025-04-22,,,,60.0,,,7.49,7.49,38.99,Work is in progress. work will be completed end of June’25.,
SAP 2023-24 PHASE-II,32,SAP,SAP 2023-24 Ph-II,Rajasthan,BKNR,Renovation of 02 Nos. toilet block of 120 Men old Jawan Barrack (RAC) of 124 Bn under SHQ BSF Bikaner,Dept,Sanction O/No. 2074-88 dated  15.05.2024,9.6,2024-05-15,2024-07-04,2024-07-10,2024-07-12,,2024-10-21,,,,100.0,,0.0,5.96,5.96,62.08,Work completed,
SAP 2023-24 PHASE-II,33,SAP,SAP 2023-24 Ph-II,Rajasthan,JSMR(N),Providing & Laying existing pipe line with HDPe pipe line for water supply at Bn HQ Pokaran of 87 Bn under SHQ JSMR(N),Dept,6645-49 dtd 26.07.24,30.02,2024-08-05,,,2024-12-11,,2025-03-31,,,,100.0,,0.0,12.34,12.34,41.11,Work completed,
SAP 2023-24 PHASE-II,34,SAP,SAP 2023-24 Ph-II,Rajasthan,FTR RAJ,"Provision of tubewell and water supply pipe line for Bn HQ at BSF Campus Alipur, Alwar under Ftr HQ BSF Rajasthan",Dept,Sanction O/No. 2705-08 dated  01.05.2024,19.02,2024-05-16,2024-05-16,2024-05-21,2024-05-22,,2024-09-08,2024-09-08,,,20.0,,0.0,0.0,0.0,0.0,Work under progress,
SAP 2023-24 PHASE-II,35,SAP,SAP 2023-24 Ph-II,Gujarat,BHUJ,"Providing & fixing and lowering, laying & jointing 100 mm  dia D I Pipeline for BSF 102 Bn (Now 153 Bn )  campus water supply system.",Dept,MHA Sanction O/No. 27012/61/2023/PF-V/3658894 dated  30 May 2024,81.12,,,,,,,,,,,,0.0,0.0,0.0,0.0,GWSSB proposed for supply from nearby created sources from where sufficient water can be supplied. Approval of same is granted vide MHA UO no. 27012/61/2023/PF- V/3658894 dated 24.03.2025.Advance bill claimed from PAD for deposition of amount to GWSSB Bhuj & 79.65 lakh has been submitted to GWS & SB on 15.05.25. As per telephonically conversation with GWS & SB. They intimated that the case is  under technical sanction.,
SAP 2023-24 PHASE-II,36,SAP,SAP 2023-24 Ph-II,STC KMR,KMR,Routine Maintenance & Sanitation of Govt. Infrastructure at Humhama Campus under STC BSF Kashmir (Sh: Procurement of Civil items),Dept,STC Order NO.3828-32 dtd 25/04/2024,5.0,,,,,,,,,,100.0,,0.0,4.99,4.99,99.8,WORK COMPLETED,
SAP 2023-24 PHASE-II,37,SAP,SAP 2023-24 Ph-II,STC KMR,KMR,Repair asnd maintenance of existing sewerage line of residential Type-II Qtrs under STC BSF Kashmir,Dept,STC order No.3835-39 dtd 25/04/2024,4.81,,2024-04-29,2024-05-30,2024-06-01,,2024-09-10,,,M/S Kuchey Brothers,100.0,,0.0,0.0,0.0,0.0,work completed,
